CONTROLN,STATE,GENDER,HV1 - Median Home Value in hundreds,IC1 - Median Household Income in hundreds,IC4,HVP1,IC5,POBC1,POBC2,IC2,IC3,AVGGIFT,TCODE,DOB,DOMAIN,TARGET_D,Described DOMAIN,,Gender,
44847,FL,N,428,140,208,1,9064,7,35,196,171,"9,769230769",#N/A,#N/A,#N/A,#N/A,#N/A,,,
94851,IL,F,2333,316,744,61,33535,18,45,643,420,"7,307692308",#N/A,#N/A,#N/A,#N/A,#N/A,,,
15668,NC,N,707,383,433,0,13852,0,84,400,398,"9,333333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
175579,OR,F,377,171,187,0,21980,16,42,199,219,"16,66666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
150534,CA,N,1624,380,408,13,9685,38,47,382,407,5,#N/A,#N/A,#N/A,#N/A,#N/A,,,
68441,MI,F,348,184,316,0,11686,0,71,269,264,"27,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
157185,CA,F,1878,523,566,35,16084,8,62,526,564,"6,785652174",#N/A,#N/A,#N/A,#N/A,#N/A,,,
90816,IL,F,777,378,423,0,14106,6,84,386,396,"17,8",#N/A,#N/A,#N/A,#N/A,#N/A,,,
94915,IL,F,1463,117,523,8,13344,26,60,439,266,"12,16666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
118392,TX,N,375,153,248,0,7798,1,84,214,206,"5,347826087",#N/A,#N/A,#N/A,#N/A,#N/A,,,
187571,IN,N,561,302,331,1,10873,0,60,301,323,"19,66666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
21659,NC,N,502,199,261,1,8726,0,85,250,229,"7,875",#N/A,#N/A,#N/A,#N/A,#N/A,,,
157672,CA,N,4206,789,850,93,37411,19,36,804,834,"12,66666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
64166,IN,N,800,283,425,4,15160,7,60,398,338,"16,6",#N/A,#N/A,#N/A,#N/A,#N/A,,,
185304,CO,N,1472,625,732,27,27469,3,24,653,687,"15,21428571",#N/A,#N/A,#N/A,#N/A,#N/A,,,
57963,KY,F,492,332,471,3,21410,0,71,450,425,"8,4375",#N/A,#N/A,#N/A,#N/A,#N/A,,,
98249,IL,F,609,314,385,1,11360,0,92,347,349,"6,666666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
153689,CA,F,2430,604,669,85,20529,11,42,610,659,"9,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
157807,CA,N,2559,581,651,84,21559,13,51,591,614,"10,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
41715,FL,N,696,272,427,7,16474,7,22,357,358,"3,3",#N/A,#N/A,#N/A,#N/A,#N/A,,,
45356,FL,N,762,254,411,7,17458,7,13,355,327,"6,608695652",#N/A,#N/A,#N/A,#N/A,#N/A,,,
163506,CA,F,3556,735,805,98,34382,9,55,701,838,"15,85714286",#N/A,#N/A,#N/A,#N/A,#N/A,,,
107727,NE,F,441,260,353,0,12452,1,75,321,300,"5,279069767",#N/A,#N/A,#N/A,#N/A,#N/A,,,
64212,IN,F,502,319,388,0,12989,1,80,363,341,"15,66666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
60252,IN,N,673,284,373,0,15149,1,67,330,335,"13,45454546",#N/A,#N/A,#N/A,#N/A,#N/A,,,
45101,FL,F,1173,322,494,5,18738,7,14,424,407,"4,125",#N/A,#N/A,#N/A,#N/A,#N/A,,,
36528,FL,F,934,323,400,1,9980,73,17,373,376,25,#N/A,#N/A,#N/A,#N/A,#N/A,,,
38820,FL,N,1332,357,497,2,21444,14,15,411,422,"9,576923077",#N/A,#N/A,#N/A,#N/A,#N/A,,,
133906,ID,F,451,225,294,1,10244,1,43,261,262,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
12226,CO,F,649,238,302,0,10417,7,60,273,272,"5,411764706",#N/A,#N/A,#N/A,#N/A,#N/A,,,
8696,OK,F,590,410,456,0,13115,1,65,439,433,13,#N/A,#N/A,#N/A,#N/A,#N/A,,,
119368,TX,F,500,291,379,0,19609,6,50,316,314,"11,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
14319,FL,N,368,230,295,0,9547,0,68,271,261,"10,7",#N/A,#N/A,#N/A,#N/A,#N/A,,,
118408,TX,N,427,315,377,0,11299,2,86,365,340,9,#N/A,#N/A,#N/A,#N/A,#N/A,,,
146585,CA,F,1458,173,249,7,8381,40,38,191,220,"4,243243243",#N/A,#N/A,#N/A,#N/A,#N/A,,,
120115,TX,N,274,154,256,1,8881,6,84,214,199,"40,875",#N/A,#N/A,#N/A,#N/A,#N/A,,,
57463,KY,F,584,274,341,0,15105,3,62,287,336,"11,14285714",#N/A,#N/A,#N/A,#N/A,#N/A,,,
94394,IL,F,553,306,348,0,9296,2,72,309,333,"8,916666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
155135,CA,N,903,321,390,0,10985,8,54,406,358,"6,75",#N/A,#N/A,#N/A,#N/A,#N/A,,,
149595,CA,N,2545,361,358,80,14300,38,37,304,386,"12,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
166606,CA,F,1778,411,503,27,18236,21,41,480,439,"39,44444444",#N/A,#N/A,#N/A,#N/A,#N/A,,,
8240,CA,N,1187,328,428,11,13978,11,49,366,393,"10,81481482",#N/A,#N/A,#N/A,#N/A,#N/A,,,
185904,TX,F,1448,651,724,18,24736,3,49,667,698,"7,076923077",#N/A,#N/A,#N/A,#N/A,#N/A,,,
49351,AL,N,712,377,472,1,15013,0,73,398,446,"14,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
191779,FL,N,1432,636,772,24,35544,0,44,693,680,25,#N/A,#N/A,#N/A,#N/A,#N/A,,,
169881,CA,F,2598,470,661,74,31631,9,36,557,562,"8,222222222",#N/A,#N/A,#N/A,#N/A,#N/A,,,
144356,CA,F,2855,311,537,78,18525,28,47,385,484,"6,538461539",#N/A,#N/A,#N/A,#N/A,#N/A,,,
186528,TX,F,535,244,402,3,17053,8,86,437,317,"9,8125",#N/A,#N/A,#N/A,#N/A,#N/A,,,
14161,WA,N,703,161,232,0,8860,2,55,206,206,"7,818181818",#N/A,#N/A,#N/A,#N/A,#N/A,,,
190839,IL,N,662,352,456,1,13460,17,60,406,394,"12,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
146269,CA,F,2973,576,654,85,18497,39,41,591,624,"7,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
188507,CA,F,2289,631,679,66,22571,8,61,647,657,"9,769230769",#N/A,#N/A,#N/A,#N/A,#N/A,,,
116251,TX,F,1274,789,825,1,26360,4,31,798,804,"6,409090909",#N/A,#N/A,#N/A,#N/A,#N/A,,,
81945,WI,N,840,458,548,11,20327,1,79,471,513,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
8989,WA,F,1024,441,472,5,13462,5,46,451,446,"10,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
47282,AL,F,558,336,398,0,13299,2,77,354,382,"7,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
2950,MT,N,717,306,358,1,11279,2,37,315,333,"4,85",#N/A,#N/A,#N/A,#N/A,#N/A,,,
87771,IL,F,1667,541,624,26,21458,8,65,603,592,"13,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
167934,WA,F,843,423,486,5,16476,6,32,424,475,"10,72727273",#N/A,#N/A,#N/A,#N/A,#N/A,,,
26045,GA,F,583,360,434,5,24198,4,22,374,405,"9,666666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
661,CA,N,1801,495,525,34,18663,3,48,534,475,"19,47058824",#N/A,#N/A,#N/A,#N/A,#N/A,,,
47569,AL,F,863,406,562,2,19862,3,58,527,459,"9,153846154",#N/A,#N/A,#N/A,#N/A,#N/A,,,
176743,OR,N,335,140,170,0,6682,7,36,157,154,"4,857142857",#N/A,#N/A,#N/A,#N/A,#N/A,,,
188164,TX,N,1362,575,718,8,21447,4,63,645,627,"8,533333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
134364,UT,F,700,252,302,0,12806,6,63,257,281,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
93742,IL,F,562,360,474,0,12391,24,69,480,388,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
39479,FL,N,1287,479,616,7,20795,15,35,508,567,"4,105769231",#N/A,#N/A,#N/A,#N/A,#N/A,,,
54142,TN,F,476,210,310,0,10171,0,55,254,272,13,#N/A,#N/A,#N/A,#N/A,#N/A,,,
168038,CA,N,5939,1214,1085,99,64833,19,42,1211,1080,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
48675,AL,F,648,353,453,0,16873,0,77,418,357,7,#N/A,#N/A,#N/A,#N/A,#N/A,,,
158980,CA,N,1862,365,425,23,10521,25,45,372,401,"17,85714286",#N/A,#N/A,#N/A,#N/A,#N/A,,,
153888,CA,F,1843,515,582,34,23660,15,29,511,575,19,#N/A,#N/A,#N/A,#N/A,#N/A,,,
162300,CA,N,5190,870,918,98,39481,10,47,892,871,"9,888888889",#N/A,#N/A,#N/A,#N/A,#N/A,,,
163081,CA,N,3912,351,454,98,19508,22,32,410,404,6,#N/A,#N/A,#N/A,#N/A,#N/A,,,
14000,OK,F,1537,791,949,26,32640,2,54,783,916,"11,0625",#N/A,#N/A,#N/A,#N/A,#N/A,,,
6599,WA,F,719,330,416,1,14248,3,57,340,389,"10,86666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
135454,AZ,N,1074,469,516,11,18042,2,34,472,510,"8,823529412",#N/A,#N/A,#N/A,#N/A,#N/A,,,
128643,TX,N,298,268,303,0,9838,3,75,281,267,"6,625",#N/A,#N/A,#N/A,#N/A,#N/A,,,
116420,TX,N,1951,807,896,49,31111,6,32,838,870,"9,333333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
35101,FL,N,1434,388,577,25,18405,3,37,479,513,18,#N/A,#N/A,#N/A,#N/A,#N/A,,,
75474,IA,N,206,229,288,0,9248,0,86,251,267,"11,66666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
785,MI,N,613,146,349,0,13209,39,42,267,209,"17,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
27624,GA,F,991,493,548,3,17344,2,46,506,532,"7,769230769",#N/A,#N/A,#N/A,#N/A,#N/A,,,
73754,MI,F,900,343,465,0,16254,3,74,420,386,"13,31818182",#N/A,#N/A,#N/A,#N/A,#N/A,,,
141189,NV,F,1163,468,548,7,18824,3,26,493,511,53,#N/A,#N/A,#N/A,#N/A,#N/A,,,
1544,HI,F,3260,509,581,87,19165,19,52,542,552,13,#N/A,#N/A,#N/A,#N/A,#N/A,,,
124149,TX,N,430,237,320,0,10269,1,82,283,281,12,#N/A,#N/A,#N/A,#N/A,#N/A,,,
85890,SD,F,167,214,290,0,9452,0,85,273,247,"14,41176471",#N/A,#N/A,#N/A,#N/A,#N/A,,,
37005,FL,F,1380,260,371,14,13011,8,26,325,299,"7,875",#N/A,#N/A,#N/A,#N/A,#N/A,,,
166324,CA,N,3357,284,447,73,24240,15,33,455,343,"11,85714286",#N/A,#N/A,#N/A,#N/A,#N/A,,,
13448,CA,F,1518,150,218,13,5043,64,27,171,208,"5,055555556",#N/A,#N/A,#N/A,#N/A,#N/A,,,
180428,WA,N,1390,426,470,12,15022,3,63,430,463,18,#N/A,#N/A,#N/A,#N/A,#N/A,,,
12517,MO,N,1224,575,611,7,18029,2,77,577,608,"2,8125",#N/A,#N/A,#N/A,#N/A,#N/A,,,
99246,IL,F,182,171,278,0,9240,0,64,217,242,"10,26666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
174760,OR,F,786,419,466,1,15010,1,59,452,444,"4,555555556",#N/A,#N/A,#N/A,#N/A,#N/A,,,
124379,TX,N,308,161,219,0,6576,10,72,186,204,"4,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
176862,OR,F,1074,232,309,15,15070,1,18,252,294,"10,04347826",#N/A,#N/A,#N/A,#N/A,#N/A,,,
188986,AZ,N,885,367,454,12,21767,8,1,408,417,"9,714285714",#N/A,#N/A,#N/A,#N/A,#N/A,,,
148906,CA,F,2375,371,363,71,15361,21,39,363,411,"4,142857143",#N/A,#N/A,#N/A,#N/A,#N/A,,,
109646,LA,N,657,265,325,3,12509,0,87,293,303,"9,472222222",#N/A,#N/A,#N/A,#N/A,#N/A,,,
62295,IN,F,581,369,383,0,12835,7,70,372,369,"25,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
162650,CA,N,3010,410,559,93,19149,20,56,518,431,"8,333333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
99836,MO,N,548,262,342,0,12621,0,96,355,298,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
33994,FL,N,819,348,459,3,15958,1,47,388,421,"7,090909091",#N/A,#N/A,#N/A,#N/A,#N/A,,,
93432,IL,F,613,212,355,0,11792,1,60,245,294,6,#N/A,#N/A,#N/A,#N/A,#N/A,,,
62786,IN,F,431,280,347,0,11052,0,62,314,310,"8,235294118",#N/A,#N/A,#N/A,#N/A,#N/A,,,
44634,FL,N,710,254,391,6,15970,4,30,287,325,"7,285714286",#N/A,#N/A,#N/A,#N/A,#N/A,,,
146914,CA,F,3673,515,725,97,31773,10,39,675,589,"6,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
70079,MI,F,365,98,330,0,9470,0,53,310,221,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
24871,SC,F,682,366,498,2,14538,3,63,464,421,"9,666666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
150660,UT,F,901,327,437,1,17854,8,61,336,411,"10,20588235",#N/A,#N/A,#N/A,#N/A,#N/A,,,
169700,California,N,1676,371,372,9,13231,6,69,336,398,"5,571428571",#N/A,#N/A,#N/A,#N/A,#N/A,,,
63542,IN,F,445,332,423,0,13662,0,78,398,370,"14,55555556",#N/A,#N/A,#N/A,#N/A,#N/A,,,
125164,TX,F,588,316,381,0,14293,5,85,383,344,"22,6",#N/A,#N/A,#N/A,#N/A,#N/A,,,
65634,MI,F,413,95,231,0,9020,12,46,171,123,"10,16666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
59285,IN,F,522,225,403,0,13669,1,84,349,326,12,#N/A,#N/A,#N/A,#N/A,#N/A,,,
78802,WI,N,667,293,422,0,17527,5,68,385,334,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
186460,WI,F,303,175,253,0,7115,1,76,217,219,"10,375",#N/A,#N/A,#N/A,#N/A,#N/A,,,
114579,OK,N,633,399,517,0,17637,0,63,442,439,"13,16666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
23184,SC,F,391,214,269,0,9853,0,77,243,242,14,#N/A,#N/A,#N/A,#N/A,#N/A,,,
125289,TX,F,707,246,327,0,15322,13,63,283,291,"5,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
10502,MI,N,1179,464,501,2,15910,2,82,496,462,"13,46666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
46844,AL,N,453,219,299,0,9654,0,90,264,263,7,#N/A,#N/A,#N/A,#N/A,#N/A,,,
162814,CA,N,3365,544,621,94,27608,8,59,525,655,"6,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
89653,IL,N,1315,328,472,9,15767,5,64,384,398,"4,818181818",#N/A,#N/A,#N/A,#N/A,#N/A,,,
170818,CA,F,668,187,240,0,6845,32,39,191,239,6,#N/A,#N/A,#N/A,#N/A,#N/A,,,
6147,SC,N,399,221,302,0,10150,0,88,266,259,"13,90909091",#N/A,#N/A,#N/A,#N/A,#N/A,,,
14276,CA,F,3200,267,338,87,11115,36,43,292,325,"13,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
120166,TX,F,289,171,283,0,9765,3,83,226,224,"9,214285714",#N/A,#N/A,#N/A,#N/A,#N/A,,,
156817,CA,F,1796,266,337,33,10720,48,32,271,334,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
35476,FL,N,625,259,309,0,11072,17,16,282,299,"17,14285714",#N/A,#N/A,#N/A,#N/A,#N/A,,,
155382,CA,F,978,290,381,6,13490,9,50,324,349,"15,85",#N/A,#N/A,#N/A,#N/A,#N/A,,,
104049,MO,N,367,159,222,0,8893,0,63,186,193,"3,166666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
112461,AR,N,376,178,256,3,8246,0,57,195,231,"9,411764706",#N/A,#N/A,#N/A,#N/A,#N/A,,,
79580,WI,F,937,321,545,7,18567,13,52,441,433,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
86528,ND,F,675,272,358,1,13135,1,81,310,301,"3,083333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
107658,NE,F,232,197,280,0,9480,1,81,259,229,"6,928571429",#N/A,#N/A,#N/A,#N/A,#N/A,,,
69537,MI,F,545,364,416,0,11401,2,89,382,400,"8,6",#N/A,#N/A,#N/A,#N/A,#N/A,,,
81284,WI,F,458,228,318,0,10731,4,82,270,276,"13,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
32475,FL,N,814,271,324,3,10488,2,52,268,312,"16,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
104505,KS,F,671,320,376,0,12950,0,57,340,349,10,#N/A,#N/A,#N/A,#N/A,#N/A,,,
13483,WI,F,452,293,371,0,10979,0,91,316,339,"6,34",#N/A,#N/A,#N/A,#N/A,#N/A,,,
1042,OR,N,826,314,426,7,14958,3,34,348,390,"9,1875",#N/A,#N/A,#N/A,#N/A,#N/A,,,
28337,GA,N,860,324,375,0,15491,15,35,351,346,"11,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
67808,MI,F,185,277,286,0,10788,8,63,283,312,"8,787878788",#N/A,#N/A,#N/A,#N/A,#N/A,,,
35017,FL,N,576,200,324,0,12518,8,12,280,244,"12,90909091",#N/A,#N/A,#N/A,#N/A,#N/A,,,
10973,CA,N,2431,563,660,75,24290,8,59,579,655,"10,89473684",#N/A,#N/A,#N/A,#N/A,#N/A,,,
67030,MI,N,388,364,433,0,12601,2,70,410,413,"33,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
122279,TX,F,1680,884,935,20,27875,7,36,878,943,"5,076923077",#N/A,#N/A,#N/A,#N/A,#N/A,,,
18802,NC,N,1128,409,481,3,15936,2,67,467,442,"14,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
90092,IL,F,916,434,457,0,12450,7,82,421,458,"18,46153846",#N/A,#N/A,#N/A,#N/A,#N/A,,,
98821,IL,F,340,185,275,0,10719,3,78,228,235,9,#N/A,#N/A,#N/A,#N/A,#N/A,,,
116186,TX,N,711,322,378,1,12630,1,76,353,360,"11,95454546",#N/A,#N/A,#N/A,#N/A,#N/A,,,
18359,NC,F,412,215,315,0,9706,0,94,259,271,"6,444444444",#N/A,#N/A,#N/A,#N/A,#N/A,,,
128970,TX,F,893,443,527,2,17519,6,57,463,508,"9,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
172635,CA,N,644,191,272,3,9569,8,57,222,243,"11,44444444",#N/A,#N/A,#N/A,#N/A,#N/A,,,
106508,KS,F,440,219,288,0,10985,9,41,261,260,12,#N/A,#N/A,#N/A,#N/A,#N/A,,,
81067,WI,F,363,76,158,0,9086,2,67,127,115,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
169106,California,F,1745,397,521,20,18427,9,80,512,485,8,#N/A,#N/A,#N/A,#N/A,#N/A,,,
106898,NE,F,672,302,449,0,14981,2,58,416,348,"6,631578947",#N/A,#N/A,#N/A,#N/A,#N/A,,,
24747,SC,F,1419,661,741,16,23212,4,26,697,700,9,#N/A,#N/A,#N/A,#N/A,#N/A,,,
144906,California,N,3781,494,606,95,22770,10,46,609,543,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
40516,FL,F,1938,483,807,48,47363,2,4,787,629,"12,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
172530,California,F,1495,323,351,22,14923,4,57,334,348,"5,714285714",#N/A,#N/A,#N/A,#N/A,#N/A,,,
72438,MI,N,561,351,373,0,13150,1,89,353,368,"8,75",#N/A,#N/A,#N/A,#N/A,#N/A,,,
144076,California,N,5980,1500,1217,99,94863,27,41,1500,1124,"38,75",#N/A,#N/A,#N/A,#N/A,#N/A,,,
130609,CO,N,1412,499,606,14,24758,3,46,601,538,12,#N/A,#N/A,#N/A,#N/A,#N/A,,,
43974,FL,N,1869,452,640,44,29990,6,9,542,553,"3,818181818",#N/A,#N/A,#N/A,#N/A,#N/A,,,
32709,FL,F,556,229,280,0,12960,4,39,272,258,"13,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
187298,SC,N,1015,478,533,0,17763,14,40,500,516,7,#N/A,#N/A,#N/A,#N/A,#N/A,,,
50905,TN,F,736,331,432,1,16926,1,61,390,379,"8,666666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
55552,MS,N,363,156,244,0,7079,0,91,193,214,"8,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
28550,GA,F,803,423,508,0,19029,9,51,512,467,"11,66666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
158460,California,F,1818,258,350,28,10324,35,36,316,299,"13,7",#N/A,#N/A,#N/A,#N/A,#N/A,,,
56449,KY,F,640,381,450,0,15499,0,82,414,403,"6,928571429",#N/A,#N/A,#N/A,#N/A,#N/A,,,
133315,WA,F,698,355,416,1,13184,1,34,377,393,"8,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
164251,California,F,1449,378,470,4,16190,6,46,439,395,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
149626,NV,N,1557,290,361,17,13837,5,6,311,342,"10,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
123805,TX,F,518,223,302,1,10041,4,70,256,273,"4,583333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
156077,California,F,1180,232,307,9,7582,20,40,248,277,"9,666666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
183858,WA,N,511,268,354,0,12388,2,56,309,317,16,#N/A,#N/A,#N/A,#N/A,#N/A,,,
164217,California,N,2869,630,745,74,24945,6,46,668,686,"14,16666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
169973,California,F,1514,325,517,17,18572,3,53,451,439,"11,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
15066,NC,F,444,260,341,0,11387,0,87,296,288,"8,958333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
64467,IN,F,444,270,364,0,13896,1,39,318,310,"12,69230769",#N/A,#N/A,#N/A,#N/A,#N/A,,,
133814,ID,N,654,250,366,3,13433,2,32,306,312,"18,71428571",#N/A,#N/A,#N/A,#N/A,#N/A,,,
31852,FL,F,985,480,506,0,15195,3,25,495,487,"15,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
82610,MN,N,280,249,304,0,10337,0,86,282,277,"3,6",#N/A,#N/A,#N/A,#N/A,#N/A,,,
34319,FL,N,714,390,507,0,18391,5,30,465,437,50,#N/A,#N/A,#N/A,#N/A,#N/A,,,
152527,California,F,1854,289,402,37,11567,9,50,377,339,23,#N/A,#N/A,#N/A,#N/A,#N/A,,,
178290,WA,N,0,0,0,0,0,0,0,0,0,"5,375",#N/A,#N/A,#N/A,#N/A,#N/A,,,
153818,California,F,2780,574,677,86,29871,5,14,587,653,"9,828571429",#N/A,#N/A,#N/A,#N/A,#N/A,,,
152641,California,F,1538,319,351,1,11046,11,43,305,349,30,#N/A,#N/A,#N/A,#N/A,#N/A,,,
161691,California,F,1528,327,391,8,13190,17,51,358,370,"19,16666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
8404,TX,N,605,272,364,1,10897,5,73,313,335,"37,2",#N/A,#N/A,#N/A,#N/A,#N/A,,,
88119,IL,F,1165,391,533,0,22667,3,82,518,454,7,#N/A,#N/A,#N/A,#N/A,#N/A,,,
122167,TX,F,439,255,294,0,9346,33,49,262,303,"12,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
106639,NE,F,681,387,477,0,13753,1,47,422,428,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
153450,California,N,1865,256,362,44,16069,13,36,295,317,"24,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
120107,TX,N,225,157,263,0,8947,1,81,204,217,"18,08333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
72617,MI,N,258,216,274,0,8231,0,65,244,245,"5,454545455",#N/A,#N/A,#N/A,#N/A,#N/A,,,
155541,California,N,2236,546,620,59,19923,9,57,563,612,"9,785714286",#N/A,#N/A,#N/A,#N/A,#N/A,,,
77107,WI,N,1438,619,801,19,30386,6,67,691,744,"11,7",#N/A,#N/A,#N/A,#N/A,#N/A,,,
186016,TN,N,403,209,244,0,9078,0,79,223,213,"8,619047619",#N/A,#N/A,#N/A,#N/A,#N/A,,,
152053,California,F,3071,626,746,76,24844,3,51,694,704,"12,53333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
12880,FL,N,1442,369,488,32,26462,7,4,394,445,"7,846153846",#N/A,#N/A,#N/A,#N/A,#N/A,,,
16099,NC,F,660,282,335,1,10743,0,81,291,327,"5,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
166337,California,N,5813,1221,1191,98,60492,8,52,1302,1077,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
142495,California,F,2250,340,444,60,19170,35,28,375,379,"11,4",#N/A,#N/A,#N/A,#N/A,#N/A,,,
66891,MI,N,1115,512,619,4,20171,3,64,582,517,"3,857142857",#N/A,#N/A,#N/A,#N/A,#N/A,,,
118673,TX,F,761,321,354,2,12145,2,76,347,351,"10,81818182",#N/A,#N/A,#N/A,#N/A,#N/A,,,
168389,California,F,2930,372,491,91,24747,19,49,454,456,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
14982,California,F,3370,342,401,94,15765,22,40,346,356,"16,06666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
185925,MN,N,966,418,569,3,22845,7,58,463,479,"7,363636364",#N/A,#N/A,#N/A,#N/A,#N/A,,,
144393,California,F,2024,352,427,51,11885,24,43,400,392,"8,631578947",#N/A,#N/A,#N/A,#N/A,#N/A,,,
4907,MT,F,553,238,323,0,12885,2,56,381,270,"13,65909091",#N/A,#N/A,#N/A,#N/A,#N/A,,,
99298,MO,N,703,314,376,0,12799,0,78,357,350,"16,5",#N/A,#N/A,#N/A,#N/A,#N/A,,,
187532,FL,N,1286,500,551,9,19082,14,8,502,542,15,#N/A,#N/A,#N/A,#N/A,#N/A,,,
119496,TX,F,758,390,461,4,14397,4,56,397,448,"7,857142857",#N/A,#N/A,#N/A,#N/A,#N/A,,,
169919,California,F,657,169,254,2,9583,3,59,216,220,"8,666666667",#N/A,#N/A,#N/A,#N/A,#N/A,,,
106963,NE,N,581,315,411,0,16473,1,57,368,378,"10,85714286",#N/A,#N/A,#N/A,#N/A,#N/A,,,
145838,California,N,2019,406,512,52,12623,29,39,423,478,20,#N/A,#N/A,#N/A,#N/A,#N/A,,,
150624,California,N,1247,321,385,8,10994,22,48,358,357,"7,376458333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
182144,FL,F,559,229,278,0,8359,1,44,277,244,"7,136363636",#N/A,#N/A,#N/A,#N/A,#N/A,,,
135449,AZ,N,687,369,403,0,9781,6,37,375,390,"7,181818182",#N/A,#N/A,#N/A,#N/A,#N/A,,,
49743,AL,N,582,217,375,2,12588,1,59,363,275,16,#N/A,#N/A,#N/A,#N/A,#N/A,,,
65500,MI,N,690,419,490,0,15715,1,19,451,468,"12,33333333",#N/A,#N/A,#N/A,#N/A,#N/A,,,
172420,California,F,988,169,344,9,9190,5,67,246,247,"6,25",#N/A,#N/A,#N/A,#N/A,#N/A,,,
